3637978807091713e-27	3637978807091713e-27	3637978807091713e-27	3637978807091713e-27
0	0	0	0
0	0	0	0
585	0	585	0
0	0	0	0
585	0	585	0
1170	0	1170	0
1170	0	1170	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
7200.000000000004	7200.000000000004	7200.000000000004	7200.000000000004
7200.000000000004	7200.000000000004	7200.000000000004	7200.000000000004
809.9999999999962	4319.999999999996	809.9999999999962	4319.999999999996
117.00000000000001	0	117.00000000000001	0
0	0	0	0
351.00000000000006	0	351.00000000000006	0
234.00000000000003	0	234.00000000000003	0
